MW0,MW1,MW2,MW3,MW4,QW0,QW1,QW2,QW3,IW0,IW1,IW2,IW3,IW4,IW5,IW6,IW7,IW8,IW9,IW10
19660,30801,55295,31675,28835,0,387,0,65535,0,0,401,34,0,0,64442,27196,54523,28955,30815
19660,30801,55295,31675,28835,0,375,0,65535,0,0,387,32,0,0,65535,27647,54486,28948,30813
19660,30801,55295,31675,28835,0,364,0,65535,0,0,375,31,0,0,65535,27637,54449,28941,30812
19660,30801,55295,31675,28835,0,354,0,65535,0,0,364,30,0,0,65535,27628,54412,28933,30811
19660,30801,55295,31675,28835,0,345,0,65535,0,0,354,30,0,0,65535,27618,54375,28926,30810
19660,30801,55295,31675,28835,0,338,0,65535,0,0,345,29,0,0,65535,27608,54337,28918,30808
19660,30801,55295,31675,28835,0,331,0,65535,0,0,337,28,0,0,65535,27598,54301,28911,30807
19660,30801,55295,31675,28835,0,325,0,65535,0,0,330,28,0,0,65535,27589,54264,28904,30806
19660,30801,55295,31675,28835,0,321,0,65535,0,0,325,27,0,0,65535,27579,54227,28896,30805
19660,30801,55295,31675,28835,0,319,0,65535,0,0,321,27,0,0,65535,27569,54190,28889,30803
19660,30801,55295,31675,28835,0,318,0,65535,0,0,319,27,0,0,65535,27559,54153,28881,30802
19660,30801,55295,31675,28835,0,318,0,65535,0,0,318,27,0,0,65535,27550,54117,28874,30801
19660,30801,55295,31675,28835,0,319,0,65535,0,0,318,27,0,0,65535,27540,54080,28866,30800
19660,30801,55295,31675,28835,0,322,0,65535,0,0,319,27,0,0,65535,27530,54043,28859,30798
19660,30801,55295,31675,28835,0,326,0,65535,0,0,322,27,0,0,65535,27521,54007,28851,30797
19660,30801,55295,31675,28835,0,331,0,65535,0,0,326,27,0,0,65535,27511,53970,28844,30796
19660,30801,55295,31675,28835,0,336,0,65535,0,0,330,28,0,0,65535,27501,53934,28836,30795
19660,30801,55295,31675,28835,0,343,0,65475,0,0,335,28,0,0,65535,27492,53897,28829,30793
19660,30801,55295,31675,28835,0,351,0,65335,0,0,342,29,0,0,65475,27457,53861,28821,30792
19660,30801,55295,31675,28835,0,361,0,65125,0,0,351,29,0,0,65335,27388,53824,28814,30791
19660,30801,55295,31675,28835,0,372,0,64835,0,0,361,30,0,0,65125,27291,53788,28806,30790
19660,30801,55295,31675,28835,0,385,0,64475,0,0,372,31,0,0,64835,27160,53752,28799,30788
19660,30801,55295,31675,28835,0,399,0,64035,0,0,385,32,0,0,64475,26999,53715,28791,30787
19660,30801,55295,31675,28835,0,414,0,63525,0,0,399,33,0,0,64035,26806,53679,28784,30786
19660,30801,55295,31675,28835,0,430,0,62945,0,0,414,35,0,0,63525,26583,53643,28777,30785
19660,30801,55295,31675,28835,0,448,0,62295,0,0,430,36,0,0,62945,26331,53607,28770,30783
19660,30801,55295,31675,28835,0,467,0,61574,0,0,448,38,0,0,62294,26050,53571,28763,30782
19660,30801,55295,31675,28835,0,487,0,60783,0,0,467,39,0,0,61573,25740,53535,28756,30781
19660,30801,55295,31675,28835,0,507,0,59922,0,0,486,41,0,0,60782,25400,53499,28749,30780
19660,30801,55295,31675,28835,0,530,0,58992,0,0,507,43,0,0,59922,25032,53463,28742,30778
19660,30801,55295,31675,28835,0,554,0,58002,0,0,530,45,0,0,58992,24635,53428,28736,30777
19660,30801,55295,31675,28835,0,579,0,56952,0,0,554,47,0,0,58002,24213,53392,28730,30776
19660,30801,55295,31675,28835,0,605,0,55842,0,0,579,49,0,0,56952,23766,53357,28724,30775
19660,30801,55295,31675,28835,0,633,0,54672,0,0,605,51,0,0,55842,23295,53321,28718,30773
19660,30801,55295,31675,28835,0,662,0,53442,0,0,633,53,0,0,54672,22799,53286,28712,30772
19660,30801,55295,31675,28835,0,691,0,52162,0,0,661,56,0,0,53442,22278,53251,28707,30771
19660,30801,55295,31675,28835,0,722,0,50832,0,0,691,58,0,0,52162,21737,53215,28702,30770
19660,30801,55295,31675,28835,0,754,0,49452,0,0,722,61,0,0,50832,21176,53180,28697,30769
19660,30801,55295,31675,28835,0,788,0,47992,0,0,754,64,0,0,49452,20594,53111,28689,30767
19660,30801,55295,31675,28835,0,823,0,46572,0,0,788,66,0,0,48032,19996,53111,28689,30766
19660,30801,55295,31675,28835,4545,859,0,43532,0,0,823,69,0,0,45072,18751,53041,28681,30765
19660,30801,55295,31675,28835,12320,896,0,41961,4545,5821,859,72,0,0,43531,18105,53007,28678,30764
